rubygem_id,gem_downloads
17308,10491761
17309,446139
17310,97469
17311,1404178
17312,110508
17313,10686
17314,45477
17315,31539108
17316,16574
17317,10644
17318,6205
17319,6379
17320,167582
17321,6025
17322,28476
17323,51324
17324,6695
17325,173817
17326,25507
17327,20169
17328,15155
17329,66956
17330,164269
17331,33514
17332,10660
17333,15347
17334,15226
17335,690245
17337,31281
17338,26428
17339,6193
17340,7333
17341,36927
17342,34108184
17343,10922
17345,252182
17346,16121
17347,18759035
17348,10798
17349,6071
17350,71928
17353,6087
17354,13980
17355,100146
17356,79806365
17357,6033
17358,12069
17359,33266
17360,15685
17361,10926
17362,6107
17363,35860
17364,529483
17365,20494
17366,24910
17367,6205
17368,103966
17369,116096
17370,563815
17371,389648
17372,98265195
17373,64762
17374,6389
17375,40282
17376,10798
17377,10662
17378,19374
17379,15215
17380,3281
17381,14974
17382,20362
17383,58300
17384,15336
17385,29601
17386,10630
17387,9233
17388,6355
17389,33713
17390,6191
17391,33400
17392,6691703
17393,87355
17394,20894
17395,6103
17396,10595
17397,6011
17398,6993
17399,10736
17400,6177
17401,28950
17402,94692
17403,166713
17404,19853
17405,4515836
17406,5983
17407,19693
17408,38430
17409,9345
17410,76651
17412,6099
17414,7890
17415,6301
17416,142858
17417,24466
17418,37841
17419,15356
17420,658522
17421,47637
17422,10970
17423,11178
17424,10914
17425,10774
17426,10878
17427,25244
17428,10748
17429,10828
17430,10794
17431,10791
17432,6163
17433,29959
17434,6661
17435,6213
17436,10828
17437,15189
17438,10716
17439,6041
17440,6075
17441,6017
17442,5975
17443,15279
17444,6077
17445,5959
17446,5909
17447,155727
17448,7174
17449,15335
17450,665
17451,107927
17452,45386
17453,39229
17454,5955
17455,47747
17456,1886735
17457,6386
17458,15833
17459,151651
17460,167107
17461,6141
17462,104449
17463,6043
17464,31690
17465,82830
17466,65638
17467,389708
17468,24719
17469,30026
17470,17771
17471,21225
17472,111244
17473,10882
17474,6434
17476,11220
17477,767104
17478,128982
17479,44041
17480,6039
17481,3001
17482,21882
17483,22717
17484,5955
17485,33901
17486,6027
17487,11196
17488,91054
17490,7479
17491,10658
17492,32646
17493,6141
17494,6059
17496,25021
17497,14614056
17498,45564
17499,41222417
17500,29941
17501,20486
17502,45610
17503,15344
17504,6061
17505,176276
17506,55311
17507,16992
17508,33564
17509,12575
17510,8945
17511,1983438
17512,75065
17513,20133
17514,19753
17515,6589
17516,231505
17517,35465
17518,33100
17519,5380
17520,133265671
17522,6003
17523,115029
17524,6083
17525,20788
17526,20401
17527,315385
17528,362726
17529,19975
17530,6093
17531,92515
17532,93746
17533,7483
17534,33945
17535,13905
17536,8691
17537,10602
17538,56951
17539,8405
17540,73206
17541,11434
17542,11011
17543,697385
17544,6095
17545,10942
17546,6339
17547,746024
17548,6175
17549,5983
17550,85335
17552,17128535
17553,366056
17554,10792
17555,1117082
17556,15483
17557,7732
17558,6099
17559,34994
17560,15429
17561,439218
17562,35520183
17563,24744
17564,947228
17565,20306
17566,6173
17567,472505
17568,6307
17569,6253
17570,6460
17571,169886
17572,26407
17573,21664
17574,22883
17575,11156
17576,6921
17577,6213
17578,52706
17579,20290
17580,5997
17581,12894
17582,5560
17583,11380
17584,19859
17585,66031
17586,10601
17587,98348
17588,24787
17589,16395
17590,6019
17591,17082
17592,2871110
17594,5997
17595,15653
17596,531603
17597,9393275
17598,591955
17599,48488
17600,359621
17601,127779
17602,29423
17603,130141
17604,76636
17605,7739
17606,262975
17607,13903
17608,41763
17609,22288
17610,116021878
17611,15553
17612,14030
17613,10804
17614,6069
17615,16127
17616,113211
17617,69479
17618,55395
17619,20353
17620,17891
17621,42939
17622,9660
17623,29265
17624,2340115
17625,6409
17626,10952
17627,53620
17628,11226
17629,6227
17630,43687
17631,28693
17632,4016414
17633,25961
17634,11323
17635,10711
17636,34370
17637,10860
17638,6061
17639,39395
17640,32727611
17641,53991
17642,15821
17643,6097
17644,25328
17645,26708
17646,5997
17647,26919
17648,25821
17649,145895
17650,6145
17651,20268
17652,6123
17653,6131
17654,14318
17655,43393
17656,6103
17657,6369
17658,7373
17659,6077
17660,12056
17661,30140
17662,6155
17663,10820
17664,13388
17665,23276
17666,10890
17667,6473
17668,10874
17669,21468
17670,57602659
17671,6299
17672,6215
17673,104634
17674,7899
17675,59943
17676,69321
17677,6111
17678,6081
17679,226584
17680,101484
17681,6023
17682,22368
17683,62729
17684,52567
17685,24768
17686,39666
17687,15420
17688,6061
17689,43754
17690,6011
17691,6049
17692,15547
17693,6103
17694,394001
17695,10926
17696,6631
17697,6129
17698,17599
17699,24794
17700,6029
17701,28725
17702,6099
17703,10984
17704,30728
17705,43128
17706,11590
17707,21002
17708,100150
17709,34822
17710,43757
17711,10844
17712,2460015
17713,10996
17714,45137
17715,20502
17716,58226
17717,44751
17718,79732
17719,51381
17720,15459
17721,14065
17722,3093474
17723,8439
17724,6401
17725,6156
17727,53207
17729,6069
17730,10749
17731,11193
17732,16092
17733,43362
17734,21065
17735,58811
17736,16700
17737,70354
17738,6171
17739,11331
17740,16995
17741,1665813
17742,6099
17743,6153
17744,6083
17745,11610
17746,81606
17747,33104
17748,27155
17749,14896
17750,6103
17751,6305
17752,69829
17753,44957
17755,247384
17756,408039
17757,351679
17758,38680
17759,244203
17760,347882
17761,32611
17762,43418
17763,6213
17764,65455
17765,6087
17766,6167
17767,21838
17768,130059
17769,11567
17770,53898
17771,309439
17772,6087
17773,27371
17774,33612
17775,43652
17776,6307
17777,16638
17778,6031
17779,6287
17780,32715
17781,27817
17782,6149
17783,16767
17784,36080
17785,11452
17786,64715
17787,6136
17788,22128
17789,352849
17790,11418
17791,6241
17792,6243
17793,757489
17794,6164
17795,6103
17797,11418
17798,16733
17799,29421
17800,6085
17801,7105
17802,24427742
17803,54165
17804,11418
17805,98041
17806,11410
17807,69617
17808,97052
17810,33060
17811,39427
17812,6170
17813,16818
17814,54162
17815,941634
17816,42591
17817,338348
17818,8110
17819,174961
17820,211524
17821,247732
17822,254502
17823,289181
17824,42603
17825,28718
17826,17686
17827,6133
17828,16926
17829,6133
17830,6035
17831,30091
17832,198095
17833,237685
17834,236205
17835,230660
17836,23886
17837,38161
17838,16566
17839,12626
17840,11523
17841,114029
17842,6757
17843,12993
17844,6375
17845,12944
17846,30564
17847,17244
17848,137447
17849,11516
17850,12018
17851,66209
17852,32998
17853,12472
17854,6149
17855,34166
17856,17737
17857,11368
17858,159530
17859,22220
17860,164939
17861,6421
17862,122989
17863,169538
17865,6117
17866,21756
17867,6529
17868,11488
17869,6069
17870,294441
17871,69115
17872,59815
17873,21950
17874,11434
17875,21880
17876,7939
17877,27602
17878,19133
17879,10292
17881,150804
17882,27297
17883,54382
17884,42427
17885,22168
17886,18672
17887,27716
17888,11482
17889,6251
17890,16216
17891,22932
17892,28459
17893,53027
17894,6229
17895,22745
17896,6125
17897,116956
17898,92261
17899,37981
17900,16821
17901,71040
17902,81497
17903,92236
17904,98995
17905,115983
17906,49879
17907,87420
17908,87617
17909,114665
17910,72348
17911,66307
17912,92522
17913,82062
17914,92480
17915,92310
17916,560554
17917,3046281
17918,271527
17919,229306
17920,77492
17921,114051
17922,6235
17923,87115
17924,1674416
17925,108825
17926,24403
17927,74764
17928,6177
17929,6177
17930,6363
17931,6061
17932,6131
17933,6107
17934,17171
17935,121478
17936,34645
17937,49943
17938,7189
17939,257986
17940,39009
17941,94940
17942,49324
17943,404580
17944,150650
17945,6291
17946,6635
17947,34965
17948,321990
17949,17623
17950,16044
17951,28381
17952,45934
17953,50589
17954,426554
17955,346600
17956,118954
17957,14637
17958,486010
17959,96820
17960,10868
17961,46063
17962,10991
17963,113125
17964,38214
17965,25960
17966,10959
17967,27431
17968,6137
17969,61636
17970,11074
17971,10898
17972,15721
17973,10898
17974,20355
17975,6045
17976,11015
17977,200981
17978,20458
17979,36430
17980,6195
17981,6445
17982,11548
17983,76797
17984,361221
17985,68867
17986,15631
17987,6235
17988,6659
17989,6211
17990,298811
17991,6369
17992,17664
17993,6043
17994,11602
17995,6143
17996,60513
17997,10788
17998,203628
17999,1301389
18000,57461
18001,27600788
18002,11112
18003,6396
18004,15504
18005,34617
18006,2079
18007,4226
18008,2135
18009,4140
18010,12261
18011,2343
18012,41472
18013,90931
18014,2051
18015,16997
18016,78245
18017,32617
18018,72447
18019,6137
18020,8635
18021,6507
18022,6369
18023,10998
18024,11071
18025,11034
18026,17458
18027,20364
18028,10899
18029,5546
18030,81370
18031,15772
18032,7331
18033,8402
18034,6289
18035,6201
18036,7455
18037,16569
18038,18333
18039,7111
18040,8635
18041,8203
18042,20446
18043,1630
18044,11064
18045,6250
18046,20968
18047,16041
18048,10951
18049,30720
18050,9555
18051,6115
18052,7501
18053,40587
18054,30446
18055,43926
18056,6311
18057,15583
18058,21473
18059,20262
18060,79584
18061,15500
18062,103278
18063,25617
18064,35875
18065,54837
18066,15983
18067,6223
18068,6225
18069,205955
18070,11162
18071,17926
18072,26067
18073,6241
18074,68988
18075,12622
18076,6083
18077,15647
18078,6577
18079,6209
18080,6197
18081,11066
18082,6263
18083,35053712
18084,23159
18085,11186
18086,43322
18087,6321
18088,21437
18089,10976
18090,6445
18091,94912
18092,79552
18093,233995
18094,242137
18095,20887
18096,64062
18097,15244250
18098,92205
18099,6331
18101,15678
18102,11046
18103,39459
18105,16317543
18106,39561
18107,11679
18108,6287
18109,32340
18110,54513
18111,25703
18112,1775649
18113,8251
18114,74738
18115,31416
18116,24701
18117,6389
18118,21170
18119,153614
18120,11054
18121,33299
18122,6167
18123,30486
18124,151302
18125,41941
18126,12008
18127,65031
18128,596155
18129,116037
18130,14623
18131,14059
18132,11198
18133,9106
18134,48204
18135,40899
18136,58546
18137,20846
18138,8944
18139,17425
18140,21288103
18141,2106851
18142,6227
18143,16284
18144,2430044
18145,2406809
18146,4095920
18147,41807
18148,145174
18149,717252
18150,6267
18151,6409
18152,11312
18153,11512
18154,6325
18155,11216
18156,17943
18157,6353
18158,11852
18159,16049
18160,38110
18161,46799
18162,21539
18163,6814
18164,23121
18165,8573
18166,35203
18167,381
18168,11527
18169,6223
18170,18688
18171,14200
18172,46269
18173,6281
18174,157946
18175,7661
18176,20994
18177,6297
18178,8179
18179,11672
18180,9791
18181,6283
18182,44026
18183,51545
18184,6391
18185,33929
18186,31423
18187,15920
18188,8681
18189,30654
18190,16057
18191,6387
18192,7061
18193,8565
18194,9339
18195,40255
18196,11308
18197,16276
18198,6919
18199,145682
18200,29773
18201,6377
18202,11864
18203,6243
18204,412713
18205,26698
18206,32778020
18207,1010951
18208,7257
18209,75265
18210,30849
18211,26503
18212,111489
18213,26053
18215,6275
18216,59529
18217,18540
18218,11156
18219,44187
18220,16148
18221,6203
18222,6314
18223,16704
18224,5358
18225,6378
18226,6532
18227,11222
18228,16603
18229,16003
18230,6453
18231,20903
18232,24199
18233,25953
18234,15918
18235,11833
18236,6675
18237,77475
18238,18879
18239,76458
18240,16112300
18241,33401
18242,26985
18243,35701
18244,13085822
18245,20067797
18246,29979
18247,6771
18248,11224
18249,51603
18250,30940
18251,11453
18252,139247
18253,11327
18254,72039
18255,35905
18256,16442
18257,39222
18258,22270
18259,35579
18260,16314
18261,35073
18262,511366
18263,311915
18264,107120
18265,36313
18266,8335
18267,41062
18268,6437
18269,11252
18270,36397
18271,58251
18272,66857
18273,46545
18274,16308
18275,155632
18276,12398
18277,36923
18278,6361
18279,25913
18280,12942
18281,16696
18282,23325
18283,15280
18284,58021
18285,11523
18286,37598
18287,442064
18288,11464
18289,6423
18290,11186
18291,654477213
18292,6743
18293,36927
18294,70489
18295,6425
18296,16029
18297,22453
18298,16353
18299,30900
18300,12418
18301,15872
18302,103576
18303,519019
18304,14407
18305,6641
18306,101004
18307,46427
18308,6307
18309,36964
18310,82193
18311,196912
18312,6457
18313,803948
18317,6705
18318,16325
18319,15431
18320,42033
18321,16690
18322,95887
18323,20538
18324,11536
18325,6719
18326,6447
18327,25191
18328,38288
18329,32274
18330,22589
18331,106599
18332,15602909
18333,195638
18334,194965
18335,175009
18336,6622
18337,494832
18338,73039587
18339,22679760
18340,67196
18341,110918
18342,16419
18343,11309
18344,41220
18345,172170
18346,6343
18347,71239
18348,32794
18349,6973
18350,6402610
18351,271908
18352,6569
18353,27349
18354,9696
18355,99563
18356,42294
18357,83747
18358,16523
18359,11600
18360,16808
18361,16088
18362,10605
18363,16556
18364,36849
18365,7061
18366,26557
18367,11782
18368,32936
18369,6479
18370,7304
18371,29909
18372,27697
18376,30523
18378,12055
18379,41299
18380,167986
18381,36366
18382,7437
18383,32143
18384,83911
18385,100571
18386,6491
18387,52028
18388,16304
18389,27771
18390,6487
18391,6495
18392,6523
18393,62094
18394,1323577
18395,31814
18396,26832
18397,21910
18398,36804
18399,37583
18400,1501422
18401,12335
18402,262425
18403,32910
18405,27209
18406,1874169
18407,6485
18408,53099
18409,111974
18410,10913
18411,21611
18412,6445
18413,6391
18414,88908
18415,217657
18416,75262
18417,174039
18418,61125
18419,275692
18420,40273
18421,110513
18422,50392
18423,71700
18424,84668
18425,16625
18426,18891
18427,7897
18428,21390
18429,6417
18430,16577
18431,66166
18432,16571
18433,56451
18434,6595
18435,5778
18436,21826
18437,70369
18438,21602
18439,26987
18440,1742655
18441,35151
18442,37677
18443,20999
18444,16418
18445,441965
18446,11386
18447,695141
18448,64049
18449,59518
18450,17141
18451,27136
18452,12024
18453,99306
18454,7337
18455,132406
18456,27122
18457,1291911
18458,16909
18459,6347
18460,9993
18461,11393
18462,17698
18463,31574
18464,36060
18465,2259555
18466,42979
18467,56585
18468,18141
18469,6487
18470,21720
18471,29460
18472,7503
18473,143898
18474,12449
18475,18307
18476,6619
18477,329951
18478,35875
18479,37586
18480,6585
18481,11573
18482,7776
18483,42846
18484,6214556
18485,6719
18486,21756
18487,1846268
18488,22251
18489,27008
18490,65680
18491,23280
18492,7802
18493,50743
18494,59651
18495,12028
18496,23391
18497,157551
18498,12377
18499,7221
18500,6609
18501,52397
18502,6739
18503,208705
18504,36220
18505,6899
18506,576577
18507,10460
18508,485698
18509,12103
18510,9241
18511,87951384
18512,17491
18513,59466
18514,22881
18515,20977
18516,135426
18517,49831
18518,17825
18519,27846
18520,6821
18521,12050
18522,568009
18523,21422
18524,6581
18525,31101
18526,6519
18527,106751
18528,138226
18529,4901
18530,370415
18531,119348
18532,43686
18533,6627
18534,17399
18535,523781
18536,246925
18537,369706
18538,15030988
18539,18348
18540,18893
18541,32959
18542,33367
18543,13638
18544,6571
18545,22734
18546,2129
18547,11991
18548,26399
18549,184571
18550,6591
18551,6621
18552,155239
18553,78593
18554,22298
18555,1836315
18556,33970
18557,41516
18558,102018
18559,22306
18560,16035
18561,12013
18562,28792
18563,116058
18564,65213
18565,12392
18566,23441
18567,99147
18568,88240
18569,17405
18570,6645
18571,128305
18572,6809
18573,38762
18574,385741
18575,6677
18576,33318
18577,133401
18578,6769
18579,55981
18580,26377
18581,1015784
18582,29258
18583,12192
18584,14699
18585,521645
18586,12270
18587,9401
18588,12102
18589,6477
18590,6579
18591,198436
18592,6737
18593,118181
18594,7153
18595,33179
18596,6717
18597,50336
18598,15423
18599,68041
18600,34391
18601,19538
18602,11892
18603,403239
18604,6739
18605,6763
18606,9326
18607,27130
18608,41145
18609,6689
18610,12234
18611,6567
18612,27310200
18613,34133
18614,64823
18615,12170
18616,56573
18617,23859
18618,6507
18619,11772
18620,266197
18621,6556
18622,7382
18623,6713
18624,39436
18625,371838
18626,24877
18627,12465
18628,11782
18629,23038
18630,44584
18631,30916
18632,16018
18633,52402
18634,8387236
18635,4785
18636,12885
18637,17201
18638,6529
18639,17252
18640,48404
18641,75026
18642,385302
18643,45805
18644,35872
18645,64409
18646,42757
18647,10986805
18648,11846
18649,52106
18650,6713
18651,6735
18652,17929
18653,6691
18654,69121
18655,11984
18656,7485
18657,6687
18658,6587
18659,87188
18660,22477
18661,75931
18662,7199
18663,31917
18664,11962
18665,23681
18666,6683
18667,7138
18668,78372
18669,65120
18670,12782
18671,64076
18673,14065
18674,259514
18675,22700
18676,22650
18677,109290
18678,6701
18679,6869
18680,17286
18681,11936
18682,125770
18683,22759
18684,49691
18685,8877
18686,11944
18687,62269
18688,6721
18689,22922
18690,13417
18691,17529
18692,23120
18693,692762
18694,6661
18695,40549
18696,75165
18697,11924
18698,33057
18699,84396
18700,7085731
18701,11904
18702,132967
18703,49191
18704,12018
18705,24575
18706,10161
18707,24804
18708,161479
18709,20274
18710,32740
18711,86141
18712,39292
18713,6703
18714,6853
18715,6739
18716,20962
18717,11934
18718,6799
18719,2352644
18720,7109
18721,6943
18722,17752
18723,17315
18724,15785
18725,12775
18726,47670
18727,185886
18728,17219
18729,12230
18730,50865
18731,57203
18732,6940
18733,2455237
18734,12166
18735,24582
18736,20585
18737,12150
18738,17335
18743,19702
18744,21454
18745,25383
18746,59696
18747,43524
18748,17170
18749,17377
18750,22512
18751,11866
18752,22592
18753,6869
18754,6571
18755,7523
18756,11457
18757,18440
18758,18293
18759,29923
18760,6673
18761,6715
18762,12870
18764,7589
18765,38737
18766,133372
18767,414
18768,12348
18769,8073
18770,17541
18771,37025
